SCell CellID,Lon,Lat
121998644,105.3646835,29.1576994
121998645,105.3646835,29.1576994
121998646,105.3646835,29.1576994
121998648,105.3646835,29.1576994
121998897,105.37531,29.15269
121998898,105.37531,29.15269
121998899,105.37531,29.15269
121999153,105.3845997,29.165705
121999154,105.3845997,29.165705
121999155,105.3845997,29.165705
121999409,105.3649777,29.16377599
121999410,105.3649777,29.16377599
121999411,105.3649777,29.16377599
121999665,105.36307,28.77248
121999666,105.36307,28.77248
121999667,105.36307,28.77248
121999921,105.39124,28.77138
121999922,105.39124,28.77138
121999923,105.39124,28.77138
122000177,105.37617,28.77879
122000178,105.37617,28.77879
122000179,105.37617,28.77879
122000433,105.3770058,28.7828103
122000434,105.3770058,28.7828103
122000435,105.3770058,28.7828103
122000689,105.37709,28.76979
122000690,105.37709,28.76979
122000691,105.37709,28.76979
122000945,105.38032,28.77177
122000946,105.38032,28.77177
122000947,105.38032,28.77177
122001201,105.36858,28.77757
122001202,105.36858,28.77757
122001203,105.36858,28.77757
122001457,105.3727,28.78061
122001458,105.3727,28.78061
122001459,105.3727,28.78061
122001713,105.393,28.7877
122001714,105.393,28.7877
122001715,105.393,28.7877
122001969,105.37496,28.7848
122001970,105.37496,28.7848
122001971,105.37496,28.7848
122002225,105.376217,28.7889326
122002226,105.376217,28.7889326
122002227,105.376217,28.7889326
122002481,105.401693,28.774184
122002482,105.401693,28.774184
122002483,105.401693,28.774184
122002737,105.39402,28.79041
122002738,105.39402,28.79041
122002739,105.39402,28.79041
122002993,105.37073,28.78001
122002994,105.37073,28.78001
122002995,105.37073,28.78001
122003249,105.37339,28.77699
122003250,105.37339,28.77699
122003251,105.37339,28.77699
122003505,105.3757,28.7762
122003506,105.3757,28.7762
122003507,105.3757,28.7762
122003761,105.38669,28.769235
122003762,105.38669,28.769235
122003763,105.38669,28.769235
122004017,105.3576,28.76939
122004018,105.3576,28.76939
122004019,105.3576,28.76939
122004273,105.3759,28.7865
122004274,105.3759,28.7865
122004275,105.3759,28.7865
122004529,105.4027,28.76508
122004530,105.4027,28.76508
122004531,105.4027,28.76508
122004785,105.37176,28.7721
122004786,105.37176,28.7721
122004787,105.37176,28.7721
122005041,105.38601,28.7818
122005042,105.38601,28.7818
122005553,105.36142,28.76976
122005554,105.36142,28.76976
122005555,105.36142,28.76976
122005809,105.44228,28.17335
122005810,105.44228,28.17335
122005811,105.44228,28.17335
122006065,105.44333,28.16911
122006066,105.44333,28.16911
122006067,105.44333,28.16911
122006321,105.42872,28.17703
122006322,105.42872,28.17703
122006323,105.42872,28.17703
122006324,105.42872,28.17703
122006577,105.43,28.1711
122006578,105.43,28.1711
122006579,105.43,28.1711
122006833,105.43408,28.17044
122006834,105.43408,28.17044
122006835,105.43408,28.17044
122006837,105.43408,28.17044
122007089,105.4329,28.16595
122007090,105.4329,28.16595
122007091,105.4329,28.16595
122007092,105.4329,28.16595
122007094,105.4329,28.16595
122007345,105.43022,28.16801
122007346,105.43022,28.16801
122007347,105.43022,28.16801
122007350,105.43022,28.16801
122007601,105.43805,28.15783
122007602,105.43805,28.15783
122007603,105.43805,28.15783
122007857,105.44268,28.16066
122007858,105.44268,28.16066
122007859,105.44268,28.16066
122008113,105.4411595,28.157358
122008114,105.4411595,28.157358
122008115,105.4411595,28.157358
122008369,105.43615,28.16713
122008370,105.43615,28.16713
122008371,105.43615,28.16713
122008625,105.4358,28.17823
122008626,105.4358,28.17823
122008627,105.4358,28.17823
122008881,105.43112,28.18138
122008882,105.43112,28.18138
122008883,105.43112,28.18138
122009137,105.432,28.1726
122009138,105.432,28.1726
122009139,105.432,28.1726
122009393,105.4318,28.1739
122009394,105.4318,28.1739
122009395,105.4318,28.1739
122009905,105.44564,28.163571
122009906,105.44564,28.163571
122009907,105.44564,28.163571
122010161,105.44672,28.154839
122010162,105.44672,28.154839
122010163,105.44672,28.154839
122010417,105.3742869,29.1736068
122010418,105.3742869,29.1736068
122010419,105.3742869,29.1736068
122010673,105.445638,28.875918
122010674,105.445638,28.875918
122010675,105.445638,28.875918
122010676,105.445638,28.875918
122010677,105.445638,28.875918
122010678,105.445638,28.875918
122010929,105.61443,28.8297
122010930,105.61443,28.8297
122010931,105.61443,28.8297
122011185,105.7202207,28.83382656
122011186,105.7202207,28.83382656
122011187,105.7202207,28.83382656
122011441,105.366568,28.772477
122011442,105.366568,28.772477
122011443,105.366568,28.772477
122011697,105.447111,28.158351
122011698,105.447111,28.158351
122011699,105.447111,28.158351
122011953,105.440639,28.16345
122011954,105.440639,28.16345
122011955,105.440639,28.16345
122012209,105.408339,28.90078
122012210,105.408339,28.90078
122012211,105.408339,28.90078
122012465,105.368033,28.771632
122012466,105.368033,28.771632
122012467,105.368033,28.771632
122012721,105.42365,28.18542
122012722,105.42365,28.18542
122012723,105.42365,28.18542
122012724,105.42365,28.18542
122012977,105.426011,28.174003
122012978,105.426011,28.174003
122012979,105.426011,28.174003
122013489,105.4904799,28.9133987
122013490,105.4904799,28.9133987
122013491,105.4904799,28.9133987
122013745,105.4287231,28.8481709
122013746,105.4287231,28.8481709
122013747,105.4287231,28.8481709
122014001,105.4257336,28.9200907
122014002,105.4257336,28.9200907
122014003,105.4257336,28.9200907
122014257,106.03504,28.13733
122014258,106.03504,28.13733
122014259,106.03504,28.13733
122014513,105.76101,28.2356
122014514,105.76101,28.2356
122014769,105.64111,28.742476
122014770,105.64111,28.742476
122014771,105.64111,28.742476
122015025,105.31765,28.82933
122015026,105.31765,28.82933
122015027,105.31765,28.82933
122015281,105.323873,28.821101
122015282,105.323873,28.821101
122015283,105.323873,28.821101
122015537,105.3174,28.8256
122015538,105.3174,28.8256
122015539,105.3174,28.8256
122015793,105.39101,29.1438
122015794,105.39101,29.1438
122015795,105.39101,29.1438
122016049,105.755405,28.231639
122016050,105.755405,28.231639
122016051,105.755405,28.231639
122016305,105.719,28.1506
122016306,105.719,28.1506
122016307,105.719,28.1506
122016561,105.723879,28.262263
122016562,105.723879,28.262263
122016563,105.723879,28.262263
122016817,106.305128,28.628702
122016818,106.305128,28.628702
122017073,105.4797189,28.8735748
122017074,105.4797189,28.8735748
122017075,105.4797189,28.8735748
122018097,105.80834,28.83118
122018098,105.80834,28.83118
122018099,105.80834,28.83118
122018100,105.80834,28.83118
122018101,105.80834,28.83118
122018102,105.80834,28.83118
122018103,105.80834,28.83118
122018104,105.80834,28.83118
122018105,105.80834,28.83118
122018865,106.00601,27.9761
122018866,106.00601,27.9761
122018867,106.00601,27.9761
122019121,105.70205,28.04822
122019122,105.70205,28.04822
122019377,106.24201,27.8431
122019378,106.24201,27.8431
122019379,106.24201,27.8431
122019633,105.93696,27.97299
122019634,105.93696,27.97299
122019635,105.93696,27.97299
122020401,106.1703,28.149202
122020402,106.1703,28.149202
122020403,106.1703,28.149202
122020657,106.033135,28.041449
122020658,106.033135,28.041449
122020659,106.033135,28.041449
122020913,106.0301,28.1336
122020914,106.0301,28.1336
122020915,106.0301,28.1336
122021169,106.22514,28.03509
122021170,106.22514,28.03509
122021171,106.22514,28.03509
122021425,105.91751,27.85033
122021426,105.91751,27.85033
122021427,105.91751,27.85033
122021681,105.68501,28.1844
122021682,105.68501,28.1844
122021683,105.68501,28.1844
122021937,105.65001,28.1242
122021938,105.65001,28.1242
122021939,105.65001,28.1242
122022193,105.980467,27.810226
122022194,105.980467,27.810226
122022195,105.980467,27.810226
122022198,105.980467,27.810226
122022449,106.16035,27.89574
122022450,106.16035,27.89574
122022451,106.16035,27.89574
122022705,106.178,28.1451
122022706,106.178,28.1451
122022707,106.178,28.1451
122022961,105.759033,27.742332
122022962,105.759033,27.742332
122022963,105.759033,27.742332
122023217,106.105295,28.063682
122023218,106.105295,28.063682
122023219,106.105295,28.063682
122023473,106.1419,28.02131
122023474,106.1419,28.02131
122023475,106.1419,28.02131
122023729,105.99001,27.7682
122023730,105.99001,27.7682
122023731,105.99001,27.7682
122023985,105.74601,28.2367
122023986,105.74601,28.2367
122024241,106.17301,28.1052
122024242,106.17301,28.1052
122024497,105.94854,28.09955
122024498,105.94854,28.09955
122024753,105.85101,28.8598
122024754,105.85101,28.8598
122024755,105.85101,28.8598
122025009,105.75201,28.9755
122025010,105.75201,28.9755
122025011,105.75201,28.9755
122025265,105.65801,28.9029
122025266,105.65801,28.9029
122025267,105.65801,28.9029
122025521,105.7541125,28.65817968
122025522,105.7541125,28.65817968
122025523,105.7541125,28.65817968
122025777,105.7078,28.83375
122025778,105.7078,28.83375
122025779,105.7078,28.83375
122026033,105.69644,28.66548
122026034,105.69644,28.66548
122026035,105.69644,28.66548
122026289,106.24601,28.7015
122026290,106.24601,28.7015
122026291,106.24601,28.7015
122026545,105.6888588,28.59170163
122026546,105.6888588,28.59170163
122026547,105.6888588,28.59170163
122026801,105.9227077,28.8652087
122026802,105.9227077,28.8652087
122026803,105.9227077,28.8652087
122026806,105.9227077,28.8652087
122027057,106.19101,28.8123
122027058,106.19101,28.8123
122027059,106.19101,28.8123
122027313,106.075264,28.7705
122027314,106.075264,28.7705
122027315,106.075264,28.7705
122027569,106.128207,28.883444
122027570,106.128207,28.883444
122027571,106.128207,28.883444
122027825,105.9176053,28.86396509
122027826,105.9176053,28.86396509
122027827,105.9176053,28.86396509
122028081,105.6889642,28.59350061
122028082,105.6889642,28.59350061
122028083,105.6889642,28.59350061
122028337,105.67562,28.85099
122028338,105.67562,28.85099
122028339,105.67562,28.85099
122028593,105.8385321,28.89856314
122028594,105.8385321,28.89856314
122028595,105.8385321,28.89856314
122028849,105.88101,28.7115
122028850,105.88101,28.7115
122028851,105.88101,28.7115
122029361,105.60597,28.56087
122029362,105.60597,28.56087
122029617,105.7134908,28.71468689
122029618,105.7134908,28.71468689
122029619,105.7134908,28.71468689
122029873,106.01901,28.8617
122029874,106.01901,28.8617
122029875,106.01901,28.8617
122030129,105.75285,28.92064
122030130,105.75285,28.92064
122030131,105.75285,28.92064
122030385,105.92863,28.7339
122030386,105.92863,28.7339
122030387,105.92863,28.7339
122030641,105.685997,28.577167
122030642,105.685997,28.577167
122030643,105.685997,28.577167
122030897,105.97684,28.9218366
122030898,105.97684,28.9218366
122030899,105.97684,28.9218366
122031153,105.68694,28.58622
122031154,105.68694,28.58622
122031155,105.68694,28.58622
122031409,105.91374,28.8532
122031410,105.91374,28.8532
122031411,105.91374,28.8532
122031412,105.91374,28.8532
122031665,105.68513,28.58319208
122031666,105.68513,28.58319208
122031667,105.68513,28.58319208
122031921,105.833,28.8122
122031922,105.833,28.8122
122031923,105.833,28.8122
122032177,105.27268,28.92069
122032178,105.27268,28.92069
122032179,105.27268,28.92069
122032433,105.57721,28.81231
122032434,105.57721,28.81231
122032435,105.57721,28.81231
122032689,105.27047,27.87602
122032690,105.27047,27.87602
122032691,105.27047,27.87602
122032945,105.30852,28.8647
122032946,105.30852,28.8647
122032947,105.30852,28.8647
122033201,105.55675,28.883038
122033202,105.55675,28.883038
122033203,105.55675,28.883038
122033457,105.24401,28.8226
122033458,105.24401,28.8226
122033459,105.24401,28.8226
122033713,105.41101,28.84782
122033714,105.41101,28.84782
122033715,105.41101,28.84782
122033969,105.56841,28.88868
122033970,105.56841,28.88868
122033971,105.56841,28.88868
122034225,105.56594,28.89055
122034226,105.56594,28.89055
122034227,105.56594,28.89055
122034481,105.26601,28.7849
122034482,105.26601,28.7849
122034483,105.26601,28.7849
122034737,105.5104,28.8666
122034738,105.5104,28.8666
122034739,105.5104,28.8666
122034993,105.52941,28.86493
122034994,105.52941,28.86493
122034995,105.52941,28.86493
122034996,105.52941,28.86493
122035249,105.56491,28.894054
122035250,105.56491,28.894054
122035251,105.56491,28.894054
122035505,105.479644,28.873722
122035506,105.479644,28.873722
122035507,105.479644,28.873722
122035761,105.1916,28.92683
122035762,105.1916,28.92683
122035763,105.1916,28.92683
122036017,105.555458,28.889686
122036018,105.555458,28.889686
122036019,105.555458,28.889686
122036273,105.581688,28.880864
122036274,105.581688,28.880864
122036275,105.581688,28.880864
122036529,105.273704,28.78306
122036530,105.273704,28.78306
122036531,105.273704,28.78306
122036785,105.5211,28.86759
122036786,105.5211,28.86759
122036787,105.5211,28.86759
122037041,105.62013,28.86701
122037042,105.62013,28.86701
122037043,105.62013,28.86701
122037297,105.5077,28.86744
122037298,105.5077,28.86744
122037299,105.5077,28.86744
122037553,105.54701,28.9831
122037554,105.54701,28.9831
122037555,105.54701,28.9831
122037809,105.44601,28.94601
122037810,105.44601,28.94601
122037811,105.44601,28.94601
122038065,105.44623,28.95033
122038066,105.44623,28.95033
122038067,105.44623,28.95033
122038321,105.44923,28.96527
122038322,105.44923,28.96527
122038323,105.44923,28.96527
122038577,105.38801,29.03691
122038578,105.38801,29.03691
122038579,105.38801,29.03691
122038833,105.42601,29.02681
122038834,105.42601,29.02681
122038835,105.42601,29.02681
122039089,105.45156,28.98364
122039090,105.45156,28.98364
122039091,105.45156,28.98364
122039345,105.44901,28.9963
122039346,105.44901,28.9963
122039347,105.44901,28.9963
122039601,105.51601,28.9594
122039602,105.51601,28.9594
122039603,105.51601,28.9594
122039857,105.3642,28.95067
122039858,105.3642,28.95067
122039859,105.3642,28.95067
122040113,105.5424,28.98183
122040114,105.5424,28.98183
122040115,105.5424,28.98183
122040369,105.52092,29.12999
122040370,105.52092,29.12999
122040371,105.52092,29.12999
122040625,105.48501,29.06161
122040626,105.48501,29.06161
122040627,105.48501,29.06161
122040881,105.40601,29.09221
122040882,105.40601,29.09221
122040883,105.40601,29.09221
122041137,105.28501,29.1055
122041138,105.28501,29.1055
122041139,105.28501,29.1055
122041393,105.22901,29.05131
122041394,105.22901,29.05131
122041395,105.22901,29.05131
122041649,105.447,29.2631
122041650,105.447,29.2631
122041651,105.447,29.2631
122042161,105.552,29.1873
122042162,105.552,29.1873
122042163,105.552,29.1873
122042417,105.6839162,29.14749848
122042418,105.6839162,29.14749848
122042419,105.6839162,29.14749848
122042673,105.64219,29.07953
122042674,105.64219,29.07953
122042675,105.64219,29.07953
122042676,105.64219,29.07953
122042929,105.566,29.2574
122042930,105.566,29.2574
122042931,105.566,29.2574
122043185,105.64407,29.24853
122043186,105.64407,29.24853
122043187,105.64407,29.24853
122043441,105.63901,28.9809
122043442,105.63901,28.9809
122043443,105.63901,28.9809
122043697,105.33201,29.2523
122043698,105.33201,29.2523
122043699,105.33201,29.2523
122043700,105.33201,29.2523
122043701,105.33201,29.2523
122043702,105.33201,29.2523
122043953,105.40001,29.2459
122043954,105.40001,29.2459
122043955,105.40001,29.2459
122044209,105.28344,28.96937
122044210,105.28344,28.96937
122044211,105.28344,28.96937
122044465,105.71474,29.04129
122044466,105.71474,29.04129
122044467,105.71474,29.04129
122044721,105.57912,28.99208
122044722,105.57912,28.99208
122044723,105.57912,28.99208
122044977,105.33453,29.25627
122044978,105.33453,29.25627
122044979,105.33453,29.25627
122044980,105.33453,29.25627
122044981,105.33453,29.25627
122044982,105.33453,29.25627
122044983,105.33453,29.25627
122044984,105.33453,29.25627
122044985,105.33453,29.25627
122045233,105.53001,28.7863
122045234,105.53001,28.7863
122045235,105.53001,28.7863
122045489,105.4873991,28.7536637
122045490,105.4873991,28.7536637
122045491,105.4873991,28.7536637
122045745,105.47996,28.65926
122045746,105.47996,28.65926
122045747,105.47996,28.65926
122046001,105.32455,28.53195
122046002,105.32455,28.53195
122046003,105.32455,28.53195
122046257,105.34931,28.58857
122046258,105.34931,28.58857
122046259,105.34931,28.58857
122046513,105.50589,28.54381
122046514,105.50589,28.54381
122046515,105.50589,28.54381
122046769,105.36701,28.5852
122046770,105.36701,28.5852
122046771,105.36701,28.5852
122047025,105.40767,28.72833
122047026,105.40767,28.72833
122047027,105.40767,28.72833
122047281,105.2322,28.57401
122047282,105.2322,28.57401
122047283,105.2322,28.57401
122047537,105.3706,28.69527
122047538,105.3706,28.69527
122047539,105.3706,28.69527
122047793,105.22464,28.74685
122047794,105.22464,28.74685
122047795,105.22464,28.74685
122048049,105.54501,28.07281
122048050,105.54501,28.07281
122048305,105.25064,28.04322
122048306,105.25064,28.04322
122048307,105.25064,28.04322
122048561,105.60409,28.36357
122048562,105.60409,28.36357
122048563,105.60409,28.36357
122048817,105.47801,28.07221
122048818,105.47801,28.07221
122048819,105.47801,28.07221
122049073,105.37438,28.38071
122049074,105.37438,28.38071
122049075,105.37438,28.38071
122049329,105.38267,28.28782
122049330,105.38267,28.28782
122049331,105.38267,28.28782
122049585,105.51501,28.4585
122049586,105.51501,28.4585
122049587,105.51501,28.4585
122049841,105.345827,28.442825
122049842,105.345827,28.442825
122049843,105.345827,28.442825
122050097,105.48954,27.98852
122050098,105.48954,27.98852
122050099,105.48954,27.98852
122050353,105.41854,28.22304
122050354,105.41854,28.22304
122050355,105.41854,28.22304
122050609,105.59801,27.8522
122050610,105.59801,27.8522
122050611,105.59801,27.8522
122050865,105.58101,27.7309
122050866,105.58101,27.7309
122050867,105.58101,27.7309
122051121,105.335471,28.00018
122051122,105.335471,28.00018
122051123,105.335471,28.00018
122051377,105.41946,27.793726
122051378,105.41946,27.793726
122051379,105.41946,27.793726
122051633,105.47301,27.8423
122051634,105.47301,27.8423
122051635,105.47301,27.8423
122051889,105.4315,28.3387
122051890,105.4315,28.3387
122051891,105.4315,28.3387
122052145,105.53451,28.31689
122052146,105.53451,28.31689
122052147,105.53451,28.31689
122052401,105.55497,27.928742
122052402,105.55497,27.928742
122052403,105.55497,27.928742
122052657,105.42797,27.89081
122052658,105.42797,27.89081
122052659,105.42797,27.89081
122052913,105.554589,28.176856
122052914,105.554589,28.176856
122052915,105.554589,28.176856
122053169,105.35056,28.58333
122053170,105.35056,28.58333
122053171,105.35056,28.58333
122053937,105.7777876,28.74569212
122053938,105.7777876,28.74569212
122053939,105.7777876,28.74569212
122054193,105.91975,28.863729
122054194,105.91975,28.863729
122054195,105.91975,28.863729
122054449,105.90662,28.84062
122054450,105.90662,28.84062
122054451,105.90662,28.84062
122054705,105.9219284,28.8687128
122054706,105.9219284,28.8687128
122054707,105.9219284,28.8687128
122054961,105.35792,28.58372
122054962,105.35792,28.58372
122055217,106.055854,27.910651
122055218,106.055854,27.910651
122055219,106.055854,27.910651
122055473,105.6865711,28.60130474
122055474,105.6865711,28.60130474
122055475,105.6865711,28.60130474
122055729,105.9191247,28.86176821
122055730,105.9191247,28.86176821
122055731,105.9191247,28.86176821
122055985,105.343807,29.080035
122055986,105.343807,29.080035
122055987,105.343807,29.080035
122056241,105.97069,28.779082
122056242,105.97069,28.779082
122056243,105.97069,28.779082
122056497,105.40632,28.75956
122056498,105.40632,28.75956
122056499,105.40632,28.75956
122056501,105.40632,28.75956
122056504,105.40632,28.75956
122056753,105.83845,28.03893
122056754,105.83845,28.03893
122056755,105.83845,28.03893
122057009,105.7499,28.05707
122057010,105.7499,28.05707
122057265,105.36319,28.74766
122057266,105.36319,28.74766
122057267,105.36319,28.74766
122057269,105.36319,28.74766
122057521,105.31101,28.7063
122057522,105.31101,28.7063
122057523,105.31101,28.7063
122057777,105.49901,29.01101
122057778,105.49901,29.01101
122058033,105.35883,29.02655
122058034,105.35883,29.02655
122058035,105.35883,29.02655
122058289,105.37267,28.952751
122058290,105.37267,28.952751
122058291,105.37267,28.952751
122058545,105.48194,28.91001
122058546,105.48194,28.91001
122058547,105.48194,28.91001
122058801,105.37402,29.16289
122058802,105.37402,29.16289
122058803,105.37402,29.16289
122059057,105.82501,28.83833
122059058,105.82501,28.83833
122059059,105.82501,28.83833
122059313,105.9625,28.91417
122059314,105.9625,28.91417
122059315,105.9625,28.91417
122059569,105.253,28.7289
122059570,105.253,28.7289
122059571,105.253,28.7289
122059825,105.808296,28.81579
122059826,105.808296,28.81579
122059827,105.808296,28.81579
122060081,105.8418819,28.8137553
122060082,105.8418819,28.8137553
122060083,105.8418819,28.8137553
122060337,105.889389,28.811956
122060338,105.889389,28.811956
122060339,105.889389,28.811956
122060342,105.889389,28.811956
122060593,105.75999,28.8353
122060594,105.75999,28.8353
122060595,105.75999,28.8353
122061105,105.43417,28.90139
122061106,105.43417,28.90139
122061107,105.43417,28.90139
122061361,105.65601,27.9131
122061362,105.65601,27.9131
122061363,105.65601,27.9131
122061617,105.418007,28.16344
122061618,105.418007,28.16344
122061619,105.418007,28.16344
122061873,105.61224,28.03763
122061874,105.61224,28.03763
122062129,105.7263,27.8358
122062130,105.7263,27.8358
122062131,105.7263,27.8358
122062385,106.2338,27.93361
122062386,106.2338,27.93361
122062387,106.2338,27.93361
122062641,105.386115,28.096455
122062642,105.386115,28.096455
122062643,105.386115,28.096455
122062897,105.36756,28.77691
122062898,105.36756,28.77691
122062899,105.36756,28.77691
122063153,105.37334,28.7796
122063154,105.37334,28.7796
122063155,105.37334,28.7796
122063665,105.3603,28.94901
122063666,105.3603,28.94901
122063667,105.3603,28.94901
122063921,105.45001,28.99101
122063922,105.45001,28.99101
122063923,105.45001,28.99101
122064177,105.73231,28.1875
122064178,105.73231,28.1875
122064179,105.73231,28.1875
122064433,105.86301,27.9624
122064434,105.86301,27.9624
122064689,106.174492,28.141193
122064690,106.174492,28.141193
122064691,106.174492,28.141193
122064945,106.12701,28.6605
122065457,105.7181,28.71373
122065458,105.7181,28.71373
122065459,105.7181,28.71373
122065713,106.0576477,28.88784852
122065714,106.0576477,28.88784852
122065715,106.0576477,28.88784852
122065969,105.435988,28.881931
122065970,105.435988,28.881931
122065971,105.435988,28.881931
122066225,105.33482,28.81668
122066226,105.33482,28.81668
122066227,105.33482,28.81668
122066481,105.503189,28.863296
122066482,105.503189,28.863296
122066483,105.503189,28.863296
122066486,105.503189,28.863296
122066737,105.454,29.1104
122066738,105.454,29.1104
122066739,105.454,29.1104
122066993,105.3569367,29.2095253
122066994,105.3569367,29.2095253
122066995,105.3569367,29.2095253
122067505,105.34647,28.76379
122067506,105.34647,28.76379
122067507,105.34647,28.76379
122067761,105.28121,28.6083
122067762,105.28121,28.6083
122067763,105.28121,28.6083
122068017,105.3851,28.2956
122068018,105.3851,28.2956
122068019,105.3851,28.2956
122068273,105.32204,27.74013
122068274,105.32204,27.74013
122068275,105.32204,27.74013
122068278,105.32204,27.74013
122069297,105.436,28.9172
122069298,105.436,28.9172
122069299,105.436,28.9172
122069300,105.436,28.9172
122069301,105.436,28.9172
122069302,105.436,28.9172
122069553,105.4094,28.7439
122069554,105.4094,28.7439
122069555,105.4094,28.7439
122070065,105.430933,28.890274
122070066,105.430933,28.890274
122070067,105.430933,28.890274
122070068,105.423548,28.888754
122070321,105.43579,28.87409
122070322,105.43579,28.87409
122070323,105.43579,28.87409
122070577,105.399746,28.880995
122070578,105.399746,28.880995
122070579,105.399746,28.880995
122070833,105.41107,28.87245
122070834,105.41107,28.87245
122070835,105.41107,28.87245
122071089,105.402342,28.879991
122071090,105.402342,28.879991
122071091,105.402342,28.879991
122071345,105.41053,28.728704
122071346,105.41053,28.728704
122071347,105.41053,28.728704
122071601,105.45148,29.00132
122071602,105.45148,29.00132
122071603,105.45148,29.00132
122071857,105.445486,28.903204
122071858,105.445486,28.903204
122072113,105.269,28.9377
122072114,105.269,28.9377
122072115,105.269,28.9377
122072369,105.2613452,28.9116006
122072370,105.2613452,28.9116006
122072371,105.2613452,28.9116006
122072625,105.44018,28.95355
122072626,105.44018,28.95355
122072627,105.44018,28.95355
122072881,105.36593,29.04523
122072882,105.36593,29.04523
122072883,105.36593,29.04523
122073137,105.5087,29.03359
122073138,105.5087,29.03359
122073139,105.5087,29.03359
122073393,105.508167,28.918998
122073394,105.508167,28.918998
122073395,105.508167,28.918998
122073649,105.39335,28.91641
122073650,105.39335,28.91641
122073651,105.39335,28.91641
122073905,105.508657,28.990124
122073906,105.508657,28.990124
122073907,105.508657,28.990124
122074161,105.500766,28.970396
122074162,105.500766,28.970396
122074163,105.500766,28.970396
122074417,105.431218,28.944105
122074418,105.431218,28.944105
122074419,105.431218,28.944105
122074673,105.43862,29.04538
122074674,105.43862,29.04538
122074675,105.43862,29.04538
122075441,105.2323846,28.9324134
122075442,105.2323846,28.9324134
122075443,105.2323846,28.9324134
122075697,105.2132314,28.8870429
122075698,105.2132314,28.8870429
122075699,105.2132314,28.8870429
122075953,105.216,28.9494
122075954,105.216,28.9494
122075955,105.216,28.9494
122076209,105.209704,28.926755
122076210,105.209704,28.926755
122076211,105.209704,28.926755
122076465,105.238538,28.765293
122076466,105.238538,28.765293
122076467,105.238538,28.765293
122076721,105.27608,28.77006
122076722,105.27608,28.77006
122076723,105.27608,28.77006
122076977,105.5933199,28.9268117
122076978,105.5933199,28.9268117
122076979,105.5933199,28.9268117
122077233,105.56449,28.94971
122077234,105.56449,28.94971
122077235,105.56449,28.94971
122077489,105.55841,28.80273
122077490,105.55841,28.80273
122077491,105.55841,28.80273
122077745,105.475,28.875
122077746,105.475,28.875
122077747,105.475,28.875
122078001,105.5610989,28.9356609
122078002,105.5610989,28.9356609
122078003,105.5610989,28.9356609
122078006,105.5610989,28.9356609
122078257,105.61944,28.818056
122078258,105.61944,28.818056
122078259,105.61944,28.818056
122078513,105.60409,28.91596
122078514,105.60409,28.91596
122078515,105.60409,28.91596
122078769,105.6299381,28.9043399
122078770,105.6299381,28.9043399
122078771,105.6299381,28.9043399
122079025,105.499,28.8302
122079026,105.499,28.8302
122079027,105.499,28.8302
122079281,105.397599,28.878595
122079282,105.397599,28.878595
122079283,105.397599,28.878595
122079537,105.5937805,28.8545131
122079538,105.5937805,28.8545131
122079539,105.5937805,28.8545131
122079793,105.5867619,28.8903658
122079794,105.5867619,28.8903658
122079795,105.5867619,28.8903658
122080049,105.403,28.8875
122080050,105.403,28.8875
122080051,105.403,28.8875
122080305,105.2295322,28.8352079
122080306,105.2295322,28.8352079
122080307,105.2295322,28.8352079
122080561,106.198,28.141
122080562,106.198,28.141
122080563,106.198,28.141
122080817,106.051,28.1279
122080818,106.051,28.1279
122080819,106.051,28.1279
122081073,106.202,28.1352
122081074,106.202,28.1352
122081075,106.202,28.1352
122081329,105.78397,28.01823
122081330,105.78397,28.01823
122081331,105.78397,28.01823
122081585,106.25218,27.81125
122081586,106.25218,27.81125
122081587,106.25218,27.81125
122081841,106.096,28.096
122081842,106.096,28.096
122081843,106.096,28.096
122082097,105.98975,28.09738
122082098,105.98975,28.09738
122082099,105.98975,28.09738
122082353,106.271331,27.988411
122082354,106.271331,27.988411
122082355,106.271331,27.988411
122082609,105.829132,27.818435
122082610,105.829132,27.818435
122082611,105.829132,27.818435
122082865,106.147777,28.045555
122082866,106.147777,28.045555
122082867,106.147777,28.045555
122083121,106.050208,28.0475
122083122,106.050208,28.0475
122083123,106.050208,28.0475
122083377,105.696953,28.85971
122083378,105.696953,28.85971
122083379,105.696953,28.85971
122083633,105.847,28.8207
122083634,105.847,28.8207
122083635,105.847,28.8207
122083889,105.702525,28.894963
122083890,105.702525,28.894963
122083891,105.702525,28.894963
122084145,105.624,28.7942
122084146,105.624,28.7942
122084147,105.624,28.7942
122084401,105.687779,28.799312
122084402,105.687779,28.799312
122084403,105.687779,28.799312
122084657,105.753,28.7988
122084658,105.753,28.7988
122084659,105.753,28.7988
122084913,105.706394,28.768082
122084914,105.706394,28.768082
122084915,105.706394,28.768082
122085169,105.74457,28.743
122085170,105.74457,28.743
122085171,105.74457,28.743
122085425,105.658,28.8212
122085426,105.658,28.8212
122085427,105.658,28.8212
122085681,105.93723,28.72917
122085682,105.93723,28.72917
122085683,105.93723,28.72917
122085937,105.888,28.8166
122085938,105.888,28.8166
122085939,105.888,28.8166
122085940,105.888,28.8166
122085941,105.888,28.8166
122086193,105.847848,28.794187
122086194,105.847848,28.794187
122086195,105.847848,28.794187
122086449,105.888555,28.743988
122086450,105.888555,28.743988
122086451,105.888555,28.743988
122086705,105.883,28.7922
122086706,105.883,28.7922
122086707,105.883,28.7922
